feature_name,group,X,Y,Z,coord,val,strike,dip,gx,gy,gz,intrusion_contact_type,intrusion_side,intrusion_anisotropy,description
Retamilla Plutonic Complex,intrusion,319108.6092,6857346.565,658.902466,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319135.7223,6857071.439,710.898499,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319142.8633,6857290.545,667.033691,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319230.5659,6853376.287,798.637939,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319242.3119,6853426.304,799.368652,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319253.788,6852847.554,788.172302,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319254.9535,6855555.733,697.391907,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319257.5162,6853172.19,772.073425,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319305.3515,6852047.27,792.980713,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319356.5806,6853959.492,748.597961,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319393.406,6851012.629,782.105225,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319414.8047,6855011.501,695.023132,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex,intrusion,319525.4878,6849669.798,604.031128,,,,,,,,roof,,,Contact between Retamilla and host rock at the surface level
Retamilla Plutonic Complex Frame,intrusion frame,316281.7297,6851681.911,682.737,1,0,,,,,,,,,
Retamilla Plutonic Complex Frame,intrusion frame,316242.8484,6851681.911,677.207703,1,,,,0.34,0.94,0,,,,
Retamilla Plutonic Complex Frame,intrusion frame,314648.7136,6847716.014,872.148193,2,0,,,,,,,,,
Retamilla Plutonic Complex Frame,intrusion frame,317176.0005,6853937.028,612.044983,2,0,,,,,,,,,
Retamilla Plutonic Complex Frame,intrusion frame,318614.61,6857358.586,632.250183,2,0,,,,,,,,,
Retamilla Plutonic Complex Frame,intrusion frame,314648.7136,6847716.014,872.148193,2,,,,0.91,-0.37,0.17,,,,
Retamilla Plutonic Complex Frame,intrusion frame,317176.0005,6853937.028,612.044983,2,,,,0.91,-0.37,0.17,,,,
Retamilla Plutonic Complex Frame,intrusion frame,318614.61,6857358.586,632.250183,2,,,,0.91,-0.37,0.17,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,316765.2291,6846913.813,440,2,0,,,,,,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,317502.6076,6851007.535,440,2,0,,,,,,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,318367.1204,6855660.648,440,2,0,,,,,,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,318748.5231,6857999.918,440,2,0,,,,,,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,316765.2291,6846913.813,440,2,,,,0.98,-0.21,0,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,317502.6076,6851007.535,440,2,,,,0.98,-0.21,0,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,318367.1204,6855660.648,440,2,,,,0.98,-0.21,0,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,318748.5231,6857999.918,440,2,,,,0.98,-0.21,0,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,317502.6076,6851007.535,440,1,0,,,,,,,,,
Retamilla Plutonic Complex Frame model1,intrusion_frame,317502.6076,6851007.535,440,1,,,,0.12,0.99,0,,,,
