X,Y,Z,val
342473.598,6858478.993,875.003,0
342473.598,6857478.993,956.786,0
342473.598,6856478.993,920.618,0
342473.598,6855478.993,927.947,0
342473.598,6854478.993,960.657,0
342473.598,6853478.993,1046.222,0
342473.598,6852478.993,1081.101,0
342473.598,6851478.993,961.463,0
342473.598,6850478.993,986.081,0
342473.598,6849478.993,1098.763,0
342473.598,6848478.993,1255.139,0
342473.598,6847478.993,1300.631,0
342473.598,6846478.993,1408.617,0
342473.598,6845478.993,1315.269,0
343473.598,6881478.993,642.524,0
343473.598,6880478.993,790.342,0
343473.598,6879478.993,667.19,0
343473.598,6878478.993,638.341,0
343473.598,6877478.993,606.043,0
343473.598,6876478.993,642.178,0
343473.598,6875478.993,688.052,0
343473.598,6874478.993,691.432,0
343473.598,6873478.993,791.602,0
343473.598,6872478.993,799.854,0
343473.598,6871478.993,852.276,0
343473.598,6870478.993,840.05,0
343473.598,6869478.993,725.807,0
343473.598,6868478.993,786.765,0
343473.598,6867478.993,737.185,0
343473.598,6866478.993,761.545,0
343473.598,6865478.993,776.987,0
343473.598,6864478.993,861.471,0
343473.598,6863478.993,844.614,0
343473.598,6862478.993,829.736,0
343473.598,6861478.993,848.358,0
343473.598,6860478.993,963.311,0
343473.598,6859478.993,917.647,0
343473.598,6858478.993,938.25,0
343473.598,6857478.993,971.912,0
343473.598,6856478.993,1009.048,0
343473.598,6855478.993,984.704,0
343473.598,6854478.993,956.63,0
343473.598,6853478.993,996.137,0
343473.598,6852478.993,1092.468,0
343473.598,6851478.993,1034.761,0
343473.598,6850478.993,1049.984,0
343473.598,6849478.993,1061.992,0
343473.598,6848478.993,1211.83,0
343473.598,6847478.993,1451.799,0
343473.598,6846478.993,1493.454,0
343473.598,6845478.993,1392.355,0
344473.598,6881478.993,531.391,0
344473.598,6880478.993,661.271,0
344473.598,6879478.993,658.547,0
344473.598,6878478.993,641.31,0
344473.598,6877478.993,632.026,0
344473.598,6876478.993,657.291,0
344473.598,6875478.993,739.468,0
344473.598,6874478.993,759.209,0
344473.598,6873478.993,819.337,0
344473.598,6872478.993,966.861,0
344473.598,6871478.993,886.03,0
344473.598,6870478.993,954.378,0
344473.598,6869478.993,806.612,0
344473.598,6868478.993,841.438,0
344473.598,6867478.993,799.89,0
344473.598,6866478.993,827.505,0
344473.598,6865478.993,842.156,0
344473.598,6864478.993,902.45,0
344473.598,6863478.993,881.397,0
344473.598,6862478.993,852.096,0
344473.598,6861478.993,985.935,0
344473.598,6860478.993,1052.28,0
344473.598,6859478.993,1081.321,0
344473.598,6858478.993,1122.564,0
344473.598,6857478.993,1094.764,0
344473.598,6856478.993,1073.333,0
344473.598,6855478.993,1080.366,0
344473.598,6854478.993,986.559,0
344473.598,6853478.993,1051.52,0
344473.598,6852478.993,1173.186,0
344473.598,6851478.993,1261.512,0
344473.598,6850478.993,1133.148,0
344473.598,6849478.993,1105.172,0
344473.598,6848478.993,1321.516,0
344473.598,6847478.993,1457.968,0
344473.598,6846478.993,1700.922,0
344473.598,6845478.993,1658.709,0
345473.598,6881478.993,535.61,0
345473.598,6880478.993,578.445,0
345473.598,6879478.993,617.739,0
345473.598,6878478.993,688.439,0
345473.598,6877478.993,720.359,0
345473.598,6876478.993,763.051,0
345473.598,6875478.993,827.74,0
345473.598,6874478.993,813.317,0
345473.598,6873478.993,896.927,0
345473.598,6872478.993,983.786,0
345473.598,6871478.993,957.725,0
345473.598,6870478.993,951.368,0
345473.598,6869478.993,1008.472,0
345473.598,6868478.993,988.298,0
345473.598,6867478.993,988.156,0
345473.598,6866478.993,900.123,0
345473.598,6865478.993,948.225,0
345473.598,6864478.993,1004.18,0
345473.598,6863478.993,980.871,0
345473.598,6862478.993,906.984,0
345473.598,6861478.993,916.413,0
345473.598,6860478.993,1015.758,0
345473.598,6859478.993,1113.874,0
345473.598,6858478.993,1183.638,0
345473.598,6857478.993,1272.28,0
345473.598,6856478.993,1299.793,0
345473.598,6855478.993,1165.476,0
345473.598,6854478.993,1034.034,0
345473.598,6853478.993,1129.184,0
345473.598,6852478.993,1350.099,0
345473.598,6851478.993,1291.384,0
345473.598,6850478.993,1342.687,0
345473.598,6849478.993,1184.948,0
345473.598,6848478.993,1262.21,0
345473.598,6847478.993,1393.872,0
345473.598,6846478.993,1609.808,0
345473.598,6845478.993,1570.398,0
346473.598,6881478.993,545.794,0
346473.598,6880478.993,554.69,0
346473.598,6879478.993,564.539,0
346473.598,6878478.993,611.614,0
346473.598,6877478.993,719.86,0
346473.598,6876478.993,763.481,0
346473.598,6875478.993,813.018,0
346473.598,6874478.993,864.376,0
346473.598,6873478.993,877.523,0
346473.598,6872478.993,1002.996,0
346473.598,6871478.993,1021.348,0
346473.598,6870478.993,891.628,0
346473.598,6869478.993,874.986,0
346473.598,6868478.993,869.687,0
346473.598,6867478.993,892.066,0
346473.598,6866478.993,1027.144,0
346473.598,6865478.993,1047.854,0
346473.598,6864478.993,1041.795,0
346473.598,6863478.993,1137.448,0
346473.598,6862478.993,1088.851,0
346473.598,6861478.993,983.344,0
346473.598,6860478.993,1180.512,0
346473.598,6859478.993,1289.494,0
346473.598,6858478.993,1269.546,0
346473.598,6857478.993,1397.04,0
346473.598,6856478.993,1343.122,0
346473.598,6855478.993,1367.787,0
346473.598,6854478.993,1112.214,0
346473.598,6853478.993,1377.102,0
346473.598,6852478.993,1458.916,0
346473.598,6851478.993,1498.284,0
346473.598,6850478.993,1526.483,0
346473.598,6849478.993,1358.576,0
346473.598,6848478.993,1337.207,0
346473.598,6847478.993,1787.358,0
346473.598,6846478.993,1625.614,0
346473.598,6845478.993,1517.857,0
347473.598,6881478.993,585.645,0
347473.598,6880478.993,562.236,0
347473.598,6879478.993,574.035,0
347473.598,6878478.993,604.923,0
347473.598,6877478.993,637.479,0
347473.598,6876478.993,752.252,0
347473.598,6875478.993,731.332,0
347473.598,6874478.993,809.785,0
347473.598,6873478.993,751.809,0
347473.598,6872478.993,838.763,0
347473.598,6871478.993,958.168,0
347473.598,6870478.993,905.795,0
347473.598,6869478.993,853.192,0
347473.598,6868478.993,818.065,0
347473.598,6867478.993,899.005,0
347473.598,6866478.993,940.591,0
347473.598,6865478.993,1207.908,0
347473.598,6864478.993,1264.681,0
347473.598,6863478.993,1234.017,0
347473.598,6862478.993,1270.121,0
347473.598,6861478.993,1040.163,0
347473.598,6860478.993,1146.448,0
347473.598,6859478.993,1254.982,0
347473.598,6858478.993,1308.123,0
347473.598,6857478.993,1486.891,0
347473.598,6856478.993,1514.017,0
347473.598,6855478.993,1389.627,0
347473.598,6854478.993,1242.122,0
347473.598,6853478.993,1411.386,0
347473.598,6852478.993,1622.014,0
347473.598,6851478.993,1673.472,0
347473.598,6850478.993,1819.752,0
347473.598,6849478.993,1536.213,0
347473.598,6848478.993,1444.762,0
347473.598,6847478.993,1496.658,0
347473.598,6846478.993,1753.948,0
347473.598,6845478.993,1498.453,0
348473.598,6881478.993,633.591,0
348473.598,6880478.993,620.488,0
348473.598,6879478.993,579.467,0
348473.598,6878478.993,592.049,0
348473.598,6877478.993,605.667,0
348473.598,6876478.993,617.553,0
348473.598,6875478.993,630.649,0
348473.598,6874478.993,644.131,0
348473.598,6873478.993,709.899,0
348473.598,6872478.993,763.157,0
348473.598,6871478.993,785.246,0
348473.598,6870478.993,830.673,0
348473.598,6869478.993,758.238,0
348473.598,6868478.993,798.319,0
348473.598,6867478.993,895.752,0
348473.598,6866478.993,1098.082,0
348473.598,6865478.993,1033.439,0
348473.598,6864478.993,1054.107,0
348473.598,6863478.993,1040.448,0
348473.598,6862478.993,1162.963,0
348473.598,6861478.993,1103.144,0
348473.598,6860478.993,1142.619,0
348473.598,6859478.993,1337.108,0
348473.598,6858478.993,1495.426,0
348473.598,6857478.993,1609.484,0
348473.598,6856478.993,1650.094,0
348473.598,6855478.993,1487.158,0
348473.598,6854478.993,1433.866,0
348473.598,6853478.993,1371.126,0
348473.598,6852478.993,1620.349,0
348473.598,6851478.993,2037.481,0
348473.598,6850478.993,1927.795,0
348473.598,6849478.993,1495.057,0
348473.598,6848478.993,1517.132,0
348473.598,6847478.993,1551.294,0
348473.598,6846478.993,1700.433,0
348473.598,6845478.993,1688.622,0
349473.598,6881478.993,664.684,0
349473.598,6880478.993,609.742,0
349473.598,6879478.993,584.52,0
349473.598,6878478.993,595.106,0
349473.598,6877478.993,611.55,0
349473.598,6876478.993,618.151,0
349473.598,6875478.993,633.807,0
349473.598,6874478.993,713.82,0
349473.598,6873478.993,659.463,0
349473.598,6872478.993,687.691,0
349473.598,6871478.993,696.309,0
349473.598,6870478.993,771.531,0
349473.598,6869478.993,770.413,0
349473.598,6868478.993,800.882,0
349473.598,6867478.993,883.91,0
349473.598,6866478.993,913.793,0
349473.598,6865478.993,909.079,0
349473.598,6864478.993,912.323,0
349473.598,6863478.993,1035.846,0
349473.598,6862478.993,1070.267,0
349473.598,6861478.993,1198.267,0
349473.598,6860478.993,1175.393,0
349473.598,6859478.993,1555.342,0
349473.598,6858478.993,1446.473,0
349473.598,6857478.993,1419.339,0
349473.598,6856478.993,1545.621,0
349473.598,6855478.993,1493.849,0
349473.598,6854478.993,1606.296,0
349473.598,6853478.993,1648.361,0
349473.598,6852478.993,1637.578,0
349473.598,6851478.993,1782.76,0
349473.598,6850478.993,1825.422,0
349473.598,6849478.993,1558.391,0
349473.598,6848478.993,1737.292,0
349473.598,6847478.993,1925.884,0
349473.598,6846478.993,1657.513,0
349473.598,6845478.993,1560.608,0
350473.598,6881478.993,786.787,0
350473.598,6880478.993,646.689,0
350473.598,6879478.993,628.262,0
350473.598,6878478.993,608.232,0
350473.598,6877478.993,640.246,0
350473.598,6876478.993,638.066,0
350473.598,6875478.993,657.339,0
350473.598,6874478.993,659.089,0
350473.598,6873478.993,679.263,0
350473.598,6872478.993,686.009,0
350473.598,6871478.993,690.678,0
350473.598,6870478.993,741.197,0
350473.598,6869478.993,761.548,0
350473.598,6868478.993,815.688,0
350473.598,6867478.993,820.391,0
350473.598,6866478.993,877.54,0
350473.598,6865478.993,903.685,0
350473.598,6864478.993,945.035,0
350473.598,6863478.993,1045.672,0
350473.598,6862478.993,1083.014,0
350473.598,6861478.993,1384.051,0
350473.598,6860478.993,1305.934,0
350473.598,6859478.993,1248.867,0
350473.598,6858478.993,1259.495,0
350473.598,6857478.993,1359.145,0
350473.598,6856478.993,1423.662,0
350473.598,6855478.993,1494.634,0
350473.598,6854478.993,1655.272,0
350473.598,6853478.993,1799.035,0
350473.598,6852478.993,1740.118,0
350473.598,6851478.993,1758.558,0
350473.598,6850478.993,1726.328,0
350473.598,6849478.993,1591.253,0
350473.598,6848478.993,1752.493,0
350473.598,6847478.993,1921.055,0
350473.598,6846478.993,1887.407,0
350473.598,6845478.993,1789.218,0
351473.598,6881478.993,890.57,0
351473.598,6880478.993,713.396,0
351473.598,6879478.993,643.415,0
351473.598,6878478.993,672.136,0
351473.598,6877478.993,683.176,0
351473.598,6876478.993,664.47,0
351473.598,6875478.993,676.547,0
351473.598,6874478.993,679.393,0
351473.598,6873478.993,692.828,0
351473.598,6872478.993,694.568,0
351473.598,6871478.993,735.066,0
351473.598,6870478.993,711.509,0
351473.598,6869478.993,729.603,0
351473.598,6868478.993,761.835,0
351473.598,6867478.993,808.308,0
351473.598,6866478.993,894.114,0
351473.598,6865478.993,972.695,0
351473.598,6864478.993,988.526,0
351473.598,6863478.993,1073.346,0
351473.598,6862478.993,1101.364,0
351473.598,6861478.993,1219.124,0
351473.598,6860478.993,1351.762,0
351473.598,6859478.993,1251.932,0
351473.598,6858478.993,1324.649,0
351473.598,6857478.993,1357.325,0
351473.598,6856478.993,1405.853,0
351473.598,6855478.993,1469.876,0
351473.598,6854478.993,1593.409,0
351473.598,6853478.993,1580.651,0
351473.598,6852478.993,1611.347,0
351473.598,6851478.993,1683.969,0
351473.598,6850478.993,1727.073,0
351473.598,6849478.993,1682.103,0
351473.598,6848478.993,1813.976,0
351473.598,6847478.993,1965.937,0
351473.598,6846478.993,1714.239,0
351473.598,6845478.993,1607.378,0
352473.598,6881478.993,830.485,0
352473.598,6880478.993,803.987,0
352473.598,6879478.993,805.923,0
352473.598,6878478.993,796.96,0
352473.598,6877478.993,728.715,0
352473.598,6876478.993,766.968,0
352473.598,6875478.993,742.01,0
352473.598,6874478.993,703.762,0
352473.598,6873478.993,711.746,0
352473.598,6872478.993,758.935,0
352473.598,6871478.993,721.583,0
352473.598,6870478.993,755.109,0
352473.598,6869478.993,829.994,0
352473.598,6868478.993,854.908,0
352473.598,6867478.993,835.981,0
352473.598,6866478.993,838.071,0
352473.598,6865478.993,929.86,0
352473.598,6864478.993,1023.739,0
352473.598,6863478.993,1153.806,0
352473.598,6862478.993,1123.711,0
352473.598,6861478.993,1318.044,0
352473.598,6860478.993,1352.675,0
352473.598,6859478.993,1257.218,0
352473.598,6858478.993,1320.03,0
352473.598,6857478.993,1384.421,0
352473.598,6856478.993,1488.25,0
352473.598,6855478.993,1547.271,0
352473.598,6854478.993,1516.183,0
352473.598,6853478.993,1577.735,0
352473.598,6852478.993,1647.026,0
352473.598,6851478.993,1696.577,0
352473.598,6850478.993,1809.287,0
352473.598,6849478.993,1748.382,0
352473.598,6848478.993,1838.714,0
352473.598,6847478.993,1949.455,0
352473.598,6846478.993,1715.949,0
352473.598,6845478.993,1630.16,0
298473.598,6876478.993,475.14,200
298473.598,6875478.993,472.096,200
298473.598,6874478.993,503.513,200
298473.598,6873478.993,517.77,200
298473.598,6872478.993,545.022,200
298473.598,6871478.993,619.476,200
298473.598,6870478.993,694.586,200
298473.598,6869478.993,720.213,200
298473.598,6868478.993,766.375,200
298473.598,6867478.993,820.893,200
298473.598,6866478.993,714.535,200
298473.598,6865478.993,782.413,200
298473.598,6864478.993,761.447,200
298473.598,6859478.993,683.108,200
298473.598,6858478.993,713.734,200
298473.598,6857478.993,713.083,200
298473.598,6856478.993,662.557,200
298473.598,6855478.993,804.621,200
298473.598,6854478.993,764.679,200
298473.598,6853478.993,918.383,200
298473.598,6852478.993,918.891,200
298473.598,6851478.993,736.268,200
298473.598,6850478.993,753.745,200
298473.598,6849478.993,699.009,200
298473.598,6848478.993,586.195,200
298473.598,6847478.993,453.046,200
298473.598,6846478.993,428.917,200
298473.598,6845478.993,338.099,200
299473.598,6881478.993,408.117,200
299473.598,6880478.993,426.526,200
299473.598,6879478.993,422.536,200
299473.598,6878478.993,448.405,200
299473.598,6877478.993,475.409,200
299473.598,6876478.993,491.952,200
299473.598,6875478.993,499.472,200
299473.598,6874478.993,508.615,200
299473.598,6873478.993,539.254,200
299473.598,6872478.993,567.21,200
299473.598,6871478.993,609.964,200
299473.598,6870478.993,708.103,200
299473.598,6869478.993,799.612,200
299473.598,6868478.993,902.718,200
299473.598,6867478.993,961.59,200
299473.598,6866478.993,817.065,200
299473.598,6865478.993,768.235,200
299473.598,6864478.993,782.954,200
299473.598,6863478.993,590.6,200
299473.598,6862478.993,507.408,200
299473.598,6861478.993,445.873,200
299473.598,6860478.993,517.379,200
299473.598,6859478.993,642.594,200
299473.598,6858478.993,942.136,200
299473.598,6857478.993,813.144,200
299473.598,6856478.993,825.089,200
299473.598,6855478.993,810.128,200
299473.598,6854478.993,887.001,200
299473.598,6853478.993,1010.676,200
299473.598,6852478.993,856.317,200
299473.598,6851478.993,667.414,200
299473.598,6850478.993,588.417,200
299473.598,6849478.993,528.034,200
299473.598,6848478.993,491.627,200
299473.598,6847478.993,446.698,200
299473.598,6846478.993,440.065,200
299473.598,6845478.993,360.734,200
300473.598,6881478.993,450.226,200
300473.598,6880478.993,447.7,200
300473.598,6879478.993,459.126,200
300473.598,6878478.993,448.716,200
300473.598,6877478.993,508.582,200
300473.598,6876478.993,479.681,200
300473.598,6875478.993,519.727,200
300473.598,6874478.993,512.46,200
300473.598,6873478.993,562.854,200
300473.598,6872478.993,610.335,200
300473.598,6871478.993,622.787,200
300473.598,6870478.993,757.099,200
300473.598,6869478.993,735.484,200
300473.598,6868478.993,804.449,200
300473.598,6867478.993,814.592,200
300473.598,6866478.993,758.459,200
300473.598,6865478.993,804.161,200
300473.598,6864478.993,592.468,200
300473.598,6863478.993,616.867,200
300473.598,6862478.993,466.184,200
300473.598,6861478.993,497.897,200
300473.598,6860478.993,710.474,200
300473.598,6859478.993,708.907,200
300473.598,6858478.993,778.586,200
300473.598,6857478.993,808.282,200
300473.598,6856478.993,930.452,200
300473.598,6855478.993,812.286,200
300473.598,6854478.993,961.888,200
300473.598,6853478.993,967.837,200
300473.598,6852478.993,814.743,200
300473.598,6851478.993,731.418,200
300473.598,6850478.993,718.627,200
300473.598,6849478.993,573.935,200
300473.598,6848478.993,534.22,200
300473.598,6847478.993,476.97,200
300473.598,6846478.993,395.949,200
300473.598,6845478.993,437.929,200
301473.598,6881478.993,491.653,200
301473.598,6880478.993,487.08,200
301473.598,6879478.993,494.296,200
301473.598,6878478.993,498.472,200
301473.598,6877478.993,502.733,200
301473.598,6876478.993,510.947,200
301473.598,6875478.993,528.751,200
301473.598,6874478.993,553.693,200
301473.598,6873478.993,583.286,200
301473.598,6872478.993,644.339,200
301473.598,6871478.993,704.846,200
301473.598,6870478.993,804.699,200
301473.598,6869478.993,785.366,200
301473.598,6868478.993,716.659,200
301473.598,6867478.993,731.792,200
301473.598,6866478.993,724.144,200
301473.598,6865478.993,626.812,200
301473.598,6864478.993,520.267,200
301473.598,6863478.993,456.692,200
301473.598,6862478.993,547.078,200
301473.598,6861478.993,496.192,200
301473.598,6860478.993,438.685,200
301473.598,6859478.993,440.762,200
301473.598,6858478.993,609.886,200
301473.598,6857478.993,652.597,200
301473.598,6856478.993,850.072,200
301473.598,6855478.993,939.812,200
301473.598,6854478.993,921.38,200
301473.598,6853478.993,1102.159,200
301473.598,6852478.993,1059.662,200
301473.598,6851478.993,961.172,200
301473.598,6850478.993,736.704,200
301473.598,6849478.993,725.044,200
301473.598,6848478.993,550.801,200
301473.598,6847478.993,455.819,200
301473.598,6846478.993,444.941,200
301473.598,6845478.993,448.357,200
302473.598,6881478.993,577.797,200
302473.598,6880478.993,529.292,200
302473.598,6879478.993,552.087,200
302473.598,6878478.993,527.516,200
302473.598,6877478.993,548.273,200
302473.598,6876478.993,543.737,200
302473.598,6875478.993,580.915,200
302473.598,6874478.993,593.526,200
302473.598,6873478.993,598.414,200
302473.598,6872478.993,615.625,200
302473.598,6871478.993,675.621,200
302473.598,6870478.993,726.478,200
302473.598,6869478.993,814.582,200
302473.598,6868478.993,715.145,200
302473.598,6867478.993,696.867,200
302473.598,6866478.993,648.83,200
302473.598,6865478.993,539.301,200
302473.598,6864478.993,587.511,200
302473.598,6863478.993,696.808,200
302473.598,6862478.993,549.068,200
302473.598,6861478.993,538.466,200
302473.598,6860478.993,582.248,200
302473.598,6859478.993,554.78,200
302473.598,6858478.993,610.923,200
302473.598,6857478.993,697.39,200
302473.598,6856478.993,733.198,200
302473.598,6855478.993,953.9,200
302473.598,6854478.993,961.201,200
302473.598,6853478.993,1134.035,200
302473.598,6852478.993,1163.958,200
302473.598,6851478.993,798.965,200
302473.598,6850478.993,689.261,200
302473.598,6849478.993,585.16,200
302473.598,6848478.993,475.81,200
302473.598,6847478.993,457.936,200
302473.598,6846478.993,457.975,200
302473.598,6845478.993,457.021,200
303473.598,6881478.993,670.44,200
303473.598,6880478.993,645.803,200
303473.598,6879478.993,618.945,200
303473.598,6878478.993,635.371,200
303473.598,6877478.993,576.398,200
303473.598,6876478.993,561.095,200
303473.598,6875478.993,588.875,200
303473.598,6874478.993,626.52,200
303473.598,6873478.993,628.987,200
303473.598,6872478.993,669.834,200
303473.598,6871478.993,665.024,200
303473.598,6870478.993,750.625,200
303473.598,6869478.993,818.163,200
303473.598,6868478.993,717.275,200
303473.598,6867478.993,691.68,200
303473.598,6866478.993,680.529,200
303473.598,6865478.993,742.989,200
303473.598,6864478.993,772.067,200
303473.598,6863478.993,600.413,200
303473.598,6862478.993,515.21,200
303473.598,6861478.993,665.363,200
303473.598,6860478.993,586.075,200
303473.598,6859478.993,622.53,200
303473.598,6858478.993,759.532,200
303473.598,6857478.993,862.091,200
303473.598,6856478.993,869.384,200
303473.598,6855478.993,963.343,200
303473.598,6854478.993,1056.329,200
303473.598,6853478.993,1106.411,200
303473.598,6852478.993,904.732,200
303473.598,6851478.993,770.63,200
303473.598,6850478.993,612.146,200
303473.598,6849478.993,523.498,200
303473.598,6848478.993,486.594,200
303473.598,6847478.993,474.369,200
303473.598,6846478.993,465.751,200
303473.598,6845478.993,465.053,200
304473.598,6881478.993,691.853,200
304473.598,6880478.993,842.637,200
304473.598,6879478.993,773.164,200
304473.598,6878478.993,670.657,200
304473.598,6877478.993,626.6,200
304473.598,6876478.993,624.021,200
304473.598,6875478.993,689.099,200
304473.598,6874478.993,669.502,200
304473.598,6873478.993,709.261,200
304473.598,6872478.993,711.931,200
304473.598,6871478.993,816.804,200
304473.598,6870478.993,883.475,200
304473.598,6869478.993,909.294,200
304473.598,6868478.993,812.899,200
304473.598,6867478.993,876.562,200
304473.598,6866478.993,675.152,200
304473.598,6865478.993,820.276,200
304473.598,6864478.993,737.493,200
304473.598,6863478.993,658.471,200
304473.598,6862478.993,522.178,200
304473.598,6861478.993,553.387,200
304473.598,6860478.993,762.019,200
304473.598,6859478.993,717.697,200
304473.598,6858478.993,728.564,200
304473.598,6857478.993,808.208,200
304473.598,6856478.993,862.631,200
304473.598,6855478.993,1062.026,200
304473.598,6854478.993,967.649,200
304473.598,6853478.993,942.517,200
304473.598,6852478.993,915.481,200
304473.598,6851478.993,674.442,200
304473.598,6850478.993,587.557,200
304473.598,6849478.993,535.041,200
304473.598,6848478.993,542.915,200
304473.598,6847478.993,494.565,200
304473.598,6846478.993,475.935,200
304473.598,6845478.993,474.716,200
305473.598,6881478.993,791.162,200
305473.598,6880478.993,968.045,200
305473.598,6879478.993,890.313,200
305473.598,6878478.993,814.213,200
305473.598,6877478.993,667.603,200
305473.598,6876478.993,669.301,200
305473.598,6875478.993,867.284,200
305473.598,6874478.993,846.471,200
305473.598,6873478.993,766.269,200
305473.598,6872478.993,889.482,200
305473.598,6871478.993,836.331,200
305473.598,6870478.993,967.13,200
305473.598,6869478.993,1004.722,200
305473.598,6868478.993,874.65,200
305473.598,6867478.993,774.982,200
305473.598,6866478.993,834.925,200
305473.598,6865478.993,906.942,200
305473.598,6864478.993,823.598,200
305473.598,6863478.993,765.081,200
305473.598,6862478.993,777.875,200
305473.598,6861478.993,582.18,200
305473.598,6860478.993,640.042,200
305473.598,6859478.993,644.367,200
305473.598,6858478.993,611.094,200
305473.598,6857478.993,638.786,200
305473.598,6856478.993,793.737,200
305473.598,6855478.993,827.085,200
305473.598,6854478.993,793.436,200
305473.598,6853478.993,790.147,200
305473.598,6852478.993,797.075,200
305473.598,6851478.993,748.832,200
305473.598,6850478.993,824.778,200
305473.598,6849478.993,855.771,200
305473.598,6848478.993,630.489,200
305473.598,6847478.993,536.687,200
305473.598,6846478.993,482.488,200
305473.598,6845478.993,459.6,200
306473.598,6881478.993,711.16,200
306473.598,6880478.993,852.719,200
306473.598,6879478.993,999.842,200
306473.598,6878478.993,813.55,200
306473.598,6877478.993,799.836,200
306473.598,6876478.993,723.481,200
306473.598,6875478.993,743.001,200
306473.598,6874478.993,889.913,200
306473.598,6873478.993,881.777,200
306473.598,6872478.993,915.082,200
306473.598,6871478.993,854.831,200
306473.598,6870478.993,1038.838,200
306473.598,6869478.993,1107.662,200
306473.598,6868478.993,983.102,200
306473.598,6867478.993,837.292,200
306473.598,6866478.993,859.657,200
306473.598,6865478.993,1034.102,200
306473.598,6864478.993,848.23,200
306473.598,6863478.993,706.337,200
306473.598,6862478.993,686.799,200
306473.598,6861478.993,654.91,200
306473.598,6860478.993,747.268,200
306473.598,6859478.993,890.845,200
306473.598,6858478.993,689.43,200
306473.598,6857478.993,605.125,200
306473.598,6856478.993,663.51,200
306473.598,6855478.993,702.992,200
306473.598,6854478.993,711.883,200
306473.598,6853478.993,766.889,200
306473.598,6852478.993,1041.245,200
306473.598,6851478.993,909.838,200
306473.598,6850478.993,1116.628,200
306473.598,6849478.993,880.347,200
306473.598,6848478.993,786.352,200
306473.598,6847478.993,689.798,200
306473.598,6846478.993,642.677,200
306473.598,6845478.993,481.863,200
307473.598,6881478.993,653.126,200
307473.598,6880478.993,765.591,200
307473.598,6879478.993,912.887,200
307473.598,6878478.993,939.194,200
307473.598,6877478.993,775.63,200
307473.598,6876478.993,817.263,200
307473.598,6875478.993,884.097,200
307473.598,6874478.993,998.533,200
307473.598,6873478.993,918.52,200
307473.598,6872478.993,916.794,200
307473.598,6871478.993,1050.017,200
307473.598,6870478.993,1037.463,200
307473.598,6869478.993,1024.873,200
307473.598,6868478.993,977.301,200
307473.598,6867478.993,828.128,200
307473.598,6866478.993,912.014,200
307473.598,6865478.993,886.52,200
307473.598,6864478.993,746.387,200
307473.598,6863478.993,656.64,200
307473.598,6862478.993,734.251,200
307473.598,6861478.993,710.199,200
307473.598,6860478.993,889.539,200
307473.598,6859478.993,752.676,200
307473.598,6858478.993,658.564,200
307473.598,6857478.993,618.423,200
307473.598,6856478.993,653.215,200
307473.598,6855478.993,658.982,200
307473.598,6854478.993,683.535,200
307473.598,6853478.993,728.217,200
307473.598,6852478.993,1115.37,200
307473.598,6851478.993,1214.959,200
307473.598,6850478.993,1349.571,200
307473.598,6849478.993,1196.684,200
307473.598,6848478.993,843.985,200
307473.598,6847478.993,643.085,200
307473.598,6846478.993,494.445,200
307473.598,6845478.993,496.971,200
308473.598,6881478.993,705.974,200
308473.598,6880478.993,848.092,200
308473.598,6879478.993,793.075,200
308473.598,6878478.993,831.437,200
308473.598,6877478.993,805.523,200
308473.598,6876478.993,779.095,200
308473.598,6875478.993,774.844,200
308473.598,6874478.993,796.532,200
308473.598,6873478.993,916.88,200
308473.598,6872478.993,1076.679,200
308473.598,6871478.993,1069.439,200
308473.598,6870478.993,1011.87,200
308473.598,6869478.993,1003.81,200
308473.598,6868478.993,996.455,200
308473.598,6867478.993,938.453,200
308473.598,6866478.993,914.897,200
308473.598,6865478.993,770.875,200
308473.598,6864478.993,732.518,200
308473.598,6863478.993,667.283,200
308473.598,6862478.993,796.16,200
308473.598,6861478.993,875.674,200
308473.598,6860478.993,928.313,200
308473.598,6859478.993,820.557,200
308473.598,6858478.993,647.078,200
308473.598,6857478.993,653.224,200
308473.598,6856478.993,633.018,200
308473.598,6855478.993,645.819,200
308473.598,6854478.993,691.086,200
308473.598,6853478.993,732.553,200
308473.598,6852478.993,888.829,200
308473.598,6851478.993,948.422,200
308473.598,6850478.993,1222.699,200
308473.598,6849478.993,931.3,200
308473.598,6848478.993,896.414,200
308473.598,6847478.993,686.222,200
308473.598,6846478.993,585.145,200
308473.598,6845478.993,503.623,200
309473.598,6881478.993,614.064,200
309473.598,6880478.993,695.477,200
309473.598,6879478.993,763.206,200
309473.598,6878478.993,832.682,200
309473.598,6877478.993,711.229,200
309473.598,6876478.993,684.445,200
309473.598,6875478.993,717.847,200
309473.598,6874478.993,804.758,200
309473.598,6873478.993,863.78,200
309473.598,6872478.993,864.456,200
309473.598,6871478.993,852.454,200
309473.598,6870478.993,889.497,200
309473.598,6869478.993,1027.57,200
309473.598,6868478.993,1052.046,200
309473.598,6867478.993,1017.74,200
309473.598,6866478.993,844.253,200
309473.598,6865478.993,881.508,200
309473.598,6864478.993,752.66,200
309473.598,6863478.993,693.772,200
309473.598,6862478.993,771.294,200
309473.598,6861478.993,791.977,200
309473.598,6860478.993,826.633,200
309473.598,6859478.993,891.355,200
309473.598,6858478.993,653.268,200
309473.598,6857478.993,667.335,200
309473.598,6856478.993,643.965,200
309473.598,6855478.993,648.598,200
