id,left,top,right,bottom,X,Y,Z
"1189",325473.598285385,6871478.9928241,326473.598285385,6872478.9928241,325473.598,6871478.993,457.800
"1190",325473.598285385,6870478.9928241,326473.598285385,6871478.9928241,325473.598,6870478.993,390.325
"1191",325473.598285385,6869478.9928241,326473.598285385,6870478.9928241,325473.598,6869478.993,406.035
"1192",325473.598285385,6868478.9928241,326473.598285385,6869478.9928241,325473.598,6868478.993,448.609
"1193",325473.598285385,6867478.9928241,326473.598285385,6868478.9928241,325473.598,6867478.993,443.145
"1194",325473.598285385,6866478.9928241,326473.598285385,6867478.9928241,325473.598,6866478.993,476.622
"1195",325473.598285385,6865478.9928241,326473.598285385,6866478.9928241,325473.598,6865478.993,514.265
"1196",325473.598285385,6864478.9928241,326473.598285385,6865478.9928241,325473.598,6864478.993,575.738
"1197",325473.598285385,6863478.9928241,326473.598285385,6864478.9928241,325473.598,6863478.993,570.012
"1198",325473.598285385,6862478.9928241,326473.598285385,6863478.9928241,325473.598,6862478.993,564.734
"1199",325473.598285385,6861478.9928241,326473.598285385,6862478.9928241,325473.598,6861478.993,574.689
"1200",325473.598285385,6860478.9928241,326473.598285385,6861478.9928241,325473.598,6860478.993,579.149
"1201",325473.598285385,6859478.9928241,326473.598285385,6860478.9928241,325473.598,6859478.993,591.655
"1202",325473.598285385,6858478.9928241,326473.598285385,6859478.9928241,325473.598,6858478.993,587.525
"1203",325473.598285385,6857478.9928241,326473.598285385,6858478.9928241,325473.598,6857478.993,594.286
"1204",325473.598285385,6856478.9928241,326473.598285385,6857478.9928241,325473.598,6856478.993,594.518
"1205",325473.598285385,6855478.9928241,326473.598285385,6856478.9928241,325473.598,6855478.993,598.497
"1206",325473.598285385,6854478.9928241,326473.598285385,6855478.9928241,325473.598,6854478.993,606.964
"1207",325473.598285385,6853478.9928241,326473.598285385,6854478.9928241,325473.598,6853478.993,619.164
"1208",325473.598285385,6852478.9928241,326473.598285385,6853478.9928241,325473.598,6852478.993,634.081
"1209",325473.598285385,6851478.9928241,326473.598285385,6852478.9928241,325473.598,6851478.993,673.272
"1210",325473.598285385,6850478.9928241,326473.598285385,6851478.9928241,325473.598,6850478.993,759.698
"1211",325473.598285385,6849478.9928241,326473.598285385,6850478.9928241,325473.598,6849478.993,868.598
"1212",325473.598285385,6848478.9928241,326473.598285385,6849478.9928241,325473.598,6848478.993,916.206
"1213",325473.598285385,6847478.9928241,326473.598285385,6848478.9928241,325473.598,6847478.993,916.452
"1214",325473.598285385,6846478.9928241,326473.598285385,6847478.9928241,325473.598,6846478.993,778.843
"1215",325473.598285385,6845478.9928241,326473.598285385,6846478.9928241,325473.598,6845478.993,749.686
"1221",326473.598285385,6881478.9928241,327473.598285385,6882478.9928241,326473.598,6881478.993,321.201
"1222",326473.598285385,6880478.9928241,327473.598285385,6881478.9928241,326473.598,6880478.993,329.271
"1223",326473.598285385,6879478.9928241,327473.598285385,6880478.9928241,326473.598,6879478.993,336.831
"1224",326473.598285385,6878478.9928241,327473.598285385,6879478.9928241,326473.598,6878478.993,345.498
"1225",326473.598285385,6877478.9928241,327473.598285385,6878478.9928241,326473.598,6877478.993,352.340
"1226",326473.598285385,6876478.9928241,327473.598285385,6877478.9928241,326473.598,6876478.993,348.667
"1227",326473.598285385,6875478.9928241,327473.598285385,6876478.9928241,326473.598,6875478.993,353.621
"1228",326473.598285385,6874478.9928241,327473.598285385,6875478.9928241,326473.598,6874478.993,363.448
"1229",326473.598285385,6873478.9928241,327473.598285385,6874478.9928241,326473.598,6873478.993,361.086
"1230",326473.598285385,6872478.9928241,327473.598285385,6873478.9928241,326473.598,6872478.993,375.743
"1231",326473.598285385,6871478.9928241,327473.598285385,6872478.9928241,326473.598,6871478.993,389.453
"1232",326473.598285385,6870478.9928241,327473.598285385,6871478.9928241,326473.598,6870478.993,395.204
"1233",326473.598285385,6869478.9928241,327473.598285385,6870478.9928241,326473.598,6869478.993,429.862
"1234",326473.598285385,6868478.9928241,327473.598285385,6869478.9928241,326473.598,6868478.993,482.258
"1235",326473.598285385,6867478.9928241,327473.598285385,6868478.9928241,326473.598,6867478.993,450.299
"1236",326473.598285385,6866478.9928241,327473.598285385,6867478.9928241,326473.598,6866478.993,481.864
"1237",326473.598285385,6865478.9928241,327473.598285385,6866478.9928241,326473.598,6865478.993,491.516
"1238",326473.598285385,6864478.9928241,327473.598285385,6865478.9928241,326473.598,6864478.993,537.360
"1239",326473.598285385,6863478.9928241,327473.598285385,6864478.9928241,326473.598,6863478.993,562.630
"1240",326473.598285385,6862478.9928241,327473.598285385,6863478.9928241,326473.598,6862478.993,558.049
"1241",326473.598285385,6861478.9928241,327473.598285385,6862478.9928241,326473.598,6861478.993,563.238
"1242",326473.598285385,6860478.9928241,327473.598285385,6861478.9928241,326473.598,6860478.993,568.867
"1243",326473.598285385,6859478.9928241,327473.598285385,6860478.9928241,326473.598,6859478.993,574.623
"1244",326473.598285385,6858478.9928241,327473.598285385,6859478.9928241,326473.598,6858478.993,581.689
"1245",326473.598285385,6857478.9928241,327473.598285385,6858478.9928241,326473.598,6857478.993,586.634
"1246",326473.598285385,6856478.9928241,327473.598285385,6857478.9928241,326473.598,6856478.993,593.048
"1247",326473.598285385,6855478.9928241,327473.598285385,6856478.9928241,326473.598,6855478.993,599.182
"1248",326473.598285385,6854478.9928241,327473.598285385,6855478.9928241,326473.598,6854478.993,605.885
"1249",326473.598285385,6853478.9928241,327473.598285385,6854478.9928241,326473.598,6853478.993,622.937
"1250",326473.598285385,6852478.9928241,327473.598285385,6853478.9928241,326473.598,6852478.993,643.075
"1251",326473.598285385,6851478.9928241,327473.598285385,6852478.9928241,326473.598,6851478.993,665.067
"1252",326473.598285385,6850478.9928241,327473.598285385,6851478.9928241,326473.598,6850478.993,740.735
"1253",326473.598285385,6849478.9928241,327473.598285385,6850478.9928241,326473.598,6849478.993,771.778
"1254",326473.598285385,6848478.9928241,327473.598285385,6849478.9928241,326473.598,6848478.993,861.537
"1255",326473.598285385,6847478.9928241,327473.598285385,6848478.9928241,326473.598,6847478.993,826.531
"1256",326473.598285385,6846478.9928241,327473.598285385,6847478.9928241,326473.598,6846478.993,734.795
"1257",326473.598285385,6845478.9928241,327473.598285385,6846478.9928241,326473.598,6845478.993,830.521
"1263",327473.598285385,6881478.9928241,328473.598285385,6882478.9928241,327473.598,6881478.993,323.690
"1264",327473.598285385,6880478.9928241,328473.598285385,6881478.9928241,327473.598,6880478.993,334.182
"1265",327473.598285385,6879478.9928241,328473.598285385,6880478.9928241,327473.598,6879478.993,343.695
"1266",327473.598285385,6878478.9928241,328473.598285385,6879478.9928241,327473.598,6878478.993,352.884
"1267",327473.598285385,6877478.9928241,328473.598285385,6878478.9928241,327473.598,6877478.993,359.620
"1268",327473.598285385,6876478.9928241,328473.598285385,6877478.9928241,327473.598,6876478.993,381.616
"1269",327473.598285385,6875478.9928241,328473.598285385,6876478.9928241,327473.598,6875478.993,394.667
"1270",327473.598285385,6874478.9928241,328473.598285385,6875478.9928241,327473.598,6874478.993,371.836
"1271",327473.598285385,6873478.9928241,328473.598285385,6874478.9928241,327473.598,6873478.993,376.494
"1272",327473.598285385,6872478.9928241,328473.598285385,6873478.9928241,327473.598,6872478.993,397.064
"1273",327473.598285385,6871478.9928241,328473.598285385,6872478.9928241,327473.598,6871478.993,397.954
"1274",327473.598285385,6870478.9928241,328473.598285385,6871478.9928241,327473.598,6870478.993,421.589
"1275",327473.598285385,6869478.9928241,328473.598285385,6870478.9928241,327473.598,6869478.993,419.405
"1276",327473.598285385,6868478.9928241,328473.598285385,6869478.9928241,327473.598,6868478.993,445.045
"1277",327473.598285385,6867478.9928241,328473.598285385,6868478.9928241,327473.598,6867478.993,526.164
"1278",327473.598285385,6866478.9928241,328473.598285385,6867478.9928241,327473.598,6866478.993,539.460
"1279",327473.598285385,6865478.9928241,328473.598285385,6866478.9928241,327473.598,6865478.993,500.793
"1280",327473.598285385,6864478.9928241,328473.598285385,6865478.9928241,327473.598,6864478.993,536.140
"1281",327473.598285385,6863478.9928241,328473.598285385,6864478.9928241,327473.598,6863478.993,555.728
"1282",327473.598285385,6862478.9928241,328473.598285385,6863478.9928241,327473.598,6862478.993,553.710
"1283",327473.598285385,6861478.9928241,328473.598285385,6862478.9928241,327473.598,6861478.993,558.740
"1284",327473.598285385,6860478.9928241,328473.598285385,6861478.9928241,327473.598,6860478.993,567.830
"1285",327473.598285385,6859478.9928241,328473.598285385,6860478.9928241,327473.598,6859478.993,579.810
"1286",327473.598285385,6858478.9928241,328473.598285385,6859478.9928241,327473.598,6858478.993,587.288
"1287",327473.598285385,6857478.9928241,328473.598285385,6858478.9928241,327473.598,6857478.993,594.970
"1288",327473.598285385,6856478.9928241,328473.598285385,6857478.9928241,327473.598,6856478.993,599.725
"1289",327473.598285385,6855478.9928241,328473.598285385,6856478.9928241,327473.598,6855478.993,602.838
"1290",327473.598285385,6854478.9928241,328473.598285385,6855478.9928241,327473.598,6854478.993,607.697
"1291",327473.598285385,6853478.9928241,328473.598285385,6854478.9928241,327473.598,6853478.993,623.027
"1292",327473.598285385,6852478.9928241,328473.598285385,6853478.9928241,327473.598,6852478.993,651.133
"1293",327473.598285385,6851478.9928241,328473.598285385,6852478.9928241,327473.598,6851478.993,732.287
"1294",327473.598285385,6850478.9928241,328473.598285385,6851478.9928241,327473.598,6850478.993,781.035
"1295",327473.598285385,6849478.9928241,328473.598285385,6850478.9928241,327473.598,6849478.993,744.997
"1296",327473.598285385,6848478.9928241,328473.598285385,6849478.9928241,327473.598,6848478.993,723.659
"1297",327473.598285385,6847478.9928241,328473.598285385,6848478.9928241,327473.598,6847478.993,782.874
"1298",327473.598285385,6846478.9928241,328473.598285385,6847478.9928241,327473.598,6846478.993,706.264
"1299",327473.598285385,6845478.9928241,328473.598285385,6846478.9928241,327473.598,6845478.993,614.022
"1305",328473.598285385,6881478.9928241,329473.598285385,6882478.9928241,328473.598,6881478.993,326.682
"1306",328473.598285385,6880478.9928241,329473.598285385,6881478.9928241,328473.598,6880478.993,334.788
"1307",328473.598285385,6879478.9928241,329473.598285385,6880478.9928241,328473.598,6879478.993,347.090
"1308",328473.598285385,6878478.9928241,329473.598285385,6879478.9928241,328473.598,6878478.993,356.418
"1309",328473.598285385,6877478.9928241,329473.598285385,6878478.9928241,328473.598,6877478.993,364.615
"1310",328473.598285385,6876478.9928241,329473.598285385,6877478.9928241,328473.598,6876478.993,385.242
"1311",328473.598285385,6875478.9928241,329473.598285385,6876478.9928241,328473.598,6875478.993,378.272
"1312",328473.598285385,6874478.9928241,329473.598285385,6875478.9928241,328473.598,6874478.993,379.710
"1313",328473.598285385,6873478.9928241,329473.598285385,6874478.9928241,328473.598,6873478.993,399.816
"1314",328473.598285385,6872478.9928241,329473.598285385,6873478.9928241,328473.598,6872478.993,400.345
"1315",328473.598285385,6871478.9928241,329473.598285385,6872478.9928241,328473.598,6871478.993,415.882
"1316",328473.598285385,6870478.9928241,329473.598285385,6871478.9928241,328473.598,6870478.993,419.582
"1317",328473.598285385,6869478.9928241,329473.598285385,6870478.9928241,328473.598,6869478.993,439.159
"1318",328473.598285385,6868478.9928241,329473.598285385,6869478.9928241,328473.598,6868478.993,467.086
"1319",328473.598285385,6867478.9928241,329473.598285385,6868478.9928241,328473.598,6867478.993,613.674
"1320",328473.598285385,6866478.9928241,329473.598285385,6867478.9928241,328473.598,6866478.993,567.135
"1321",328473.598285385,6865478.9928241,329473.598285385,6866478.9928241,328473.598,6865478.993,526.260
"1322",328473.598285385,6864478.9928241,329473.598285385,6865478.9928241,328473.598,6864478.993,554.510
"1323",328473.598285385,6863478.9928241,329473.598285385,6864478.9928241,328473.598,6863478.993,573.493
"1324",328473.598285385,6862478.9928241,329473.598285385,6863478.9928241,328473.598,6862478.993,547.648
"1325",328473.598285385,6861478.9928241,329473.598285385,6862478.9928241,328473.598,6861478.993,554.747
"1326",328473.598285385,6860478.9928241,329473.598285385,6861478.9928241,328473.598,6860478.993,569.604
"1327",328473.598285385,6859478.9928241,329473.598285385,6860478.9928241,328473.598,6859478.993,584.901
"1328",328473.598285385,6858478.9928241,329473.598285385,6859478.9928241,328473.598,6858478.993,594.768
"1329",328473.598285385,6857478.9928241,329473.598285385,6858478.9928241,328473.598,6857478.993,600.464
"1330",328473.598285385,6856478.9928241,329473.598285385,6857478.9928241,328473.598,6856478.993,607.605
"1331",328473.598285385,6855478.9928241,329473.598285385,6856478.9928241,328473.598,6855478.993,609.343
"1332",328473.598285385,6854478.9928241,329473.598285385,6855478.9928241,328473.598,6854478.993,614.755
"1333",328473.598285385,6853478.9928241,329473.598285385,6854478.9928241,328473.598,6853478.993,625.518
"1334",328473.598285385,6852478.9928241,329473.598285385,6853478.9928241,328473.598,6852478.993,672.260
"1335",328473.598285385,6851478.9928241,329473.598285385,6852478.9928241,328473.598,6851478.993,736.936
"1336",328473.598285385,6850478.9928241,329473.598285385,6851478.9928241,328473.598,6850478.993,875.179
"1337",328473.598285385,6849478.9928241,329473.598285385,6850478.9928241,328473.598,6849478.993,724.272
"1338",328473.598285385,6848478.9928241,329473.598285385,6849478.9928241,328473.598,6848478.993,651.392
"1339",328473.598285385,6847478.9928241,329473.598285385,6848478.9928241,328473.598,6847478.993,620.352
"1340",328473.598285385,6846478.9928241,329473.598285385,6847478.9928241,328473.598,6846478.993,586.435
"1341",328473.598285385,6845478.9928241,329473.598285385,6846478.9928241,328473.598,6845478.993,549.400
"1347",329473.598285385,6881478.9928241,330473.598285385,6882478.9928241,329473.598,6881478.993,342.134
"1348",329473.598285385,6880478.9928241,330473.598285385,6881478.9928241,329473.598,6880478.993,343.151
"1349",329473.598285385,6879478.9928241,330473.598285385,6880478.9928241,329473.598,6879478.993,350.748
"1350",329473.598285385,6878478.9928241,330473.598285385,6879478.9928241,329473.598,6878478.993,362.404
"1351",329473.598285385,6877478.9928241,330473.598285385,6878478.9928241,329473.598,6877478.993,372.379
"1352",329473.598285385,6876478.9928241,330473.598285385,6877478.9928241,329473.598,6876478.993,380.229
"1353",329473.598285385,6875478.9928241,330473.598285385,6876478.9928241,329473.598,6875478.993,387.962
"1354",329473.598285385,6874478.9928241,330473.598285385,6875478.9928241,329473.598,6874478.993,388.920
"1355",329473.598285385,6873478.9928241,330473.598285385,6874478.9928241,329473.598,6873478.993,388.306
"1356",329473.598285385,6872478.9928241,330473.598285385,6873478.9928241,329473.598,6872478.993,426.548
"1357",329473.598285385,6871478.9928241,330473.598285385,6872478.9928241,329473.598,6871478.993,428.390
"1358",329473.598285385,6870478.9928241,330473.598285385,6871478.9928241,329473.598,6870478.993,446.104
"1359",329473.598285385,6869478.9928241,330473.598285385,6870478.9928241,329473.598,6869478.993,476.904
"1360",329473.598285385,6868478.9928241,330473.598285385,6869478.9928241,329473.598,6868478.993,469.201
"1361",329473.598285385,6867478.9928241,330473.598285385,6868478.9928241,329473.598,6867478.993,528.784
"1362",329473.598285385,6866478.9928241,330473.598285385,6867478.9928241,329473.598,6866478.993,692.553
"1363",329473.598285385,6865478.9928241,330473.598285385,6866478.9928241,329473.598,6865478.993,571.392
"1364",329473.598285385,6864478.9928241,330473.598285385,6865478.9928241,329473.598,6864478.993,543.735
"1365",329473.598285385,6863478.9928241,330473.598285385,6864478.9928241,329473.598,6863478.993,565.628
"1366",329473.598285385,6862478.9928241,330473.598285385,6863478.9928241,329473.598,6862478.993,549.189
"1367",329473.598285385,6861478.9928241,330473.598285385,6862478.9928241,329473.598,6861478.993,561.695
"1368",329473.598285385,6860478.9928241,330473.598285385,6861478.9928241,329473.598,6860478.993,575.443
"1369",329473.598285385,6859478.9928241,330473.598285385,6860478.9928241,329473.598,6859478.993,593.936
"1370",329473.598285385,6858478.9928241,330473.598285385,6859478.9928241,329473.598,6858478.993,611.204
"1371",329473.598285385,6857478.9928241,330473.598285385,6858478.9928241,329473.598,6857478.993,614.923
"1372",329473.598285385,6856478.9928241,330473.598285385,6857478.9928241,329473.598,6856478.993,619.594
"1373",329473.598285385,6855478.9928241,330473.598285385,6856478.9928241,329473.598,6855478.993,625.420
"1374",329473.598285385,6854478.9928241,330473.598285385,6855478.9928241,329473.598,6854478.993,626.404
"1375",329473.598285385,6853478.9928241,330473.598285385,6854478.9928241,329473.598,6853478.993,625.381
"1376",329473.598285385,6852478.9928241,330473.598285385,6853478.9928241,329473.598,6852478.993,659.610
"1377",329473.598285385,6851478.9928241,330473.598285385,6852478.9928241,329473.598,6851478.993,713.683
"1378",329473.598285385,6850478.9928241,330473.598285385,6851478.9928241,329473.598,6850478.993,767.683
"1379",329473.598285385,6849478.9928241,330473.598285385,6850478.9928241,329473.598,6849478.993,649.644
"1380",329473.598285385,6848478.9928241,330473.598285385,6849478.9928241,329473.598,6848478.993,593.211
"1381",329473.598285385,6847478.9928241,330473.598285385,6848478.9928241,329473.598,6847478.993,568.835
"1382",329473.598285385,6846478.9928241,330473.598285385,6847478.9928241,329473.598,6846478.993,543.133
"1383",329473.598285385,6845478.9928241,330473.598285385,6846478.9928241,329473.598,6845478.993,536.251
"1389",330473.598285385,6881478.9928241,331473.598285385,6882478.9928241,330473.598,6881478.993,357.034
"1390",330473.598285385,6880478.9928241,331473.598285385,6881478.9928241,330473.598,6880478.993,347.471
"1391",330473.598285385,6879478.9928241,331473.598285385,6880478.9928241,330473.598,6879478.993,362.264
"1392",330473.598285385,6878478.9928241,331473.598285385,6879478.9928241,330473.598,6878478.993,373.880
"1393",330473.598285385,6877478.9928241,331473.598285385,6878478.9928241,330473.598,6877478.993,380.955
"1394",330473.598285385,6876478.9928241,331473.598285385,6877478.9928241,330473.598,6876478.993,390.292
"1395",330473.598285385,6875478.9928241,331473.598285385,6876478.9928241,330473.598,6875478.993,397.951
"1396",330473.598285385,6874478.9928241,331473.598285385,6875478.9928241,330473.598,6874478.993,396.555
"1397",330473.598285385,6873478.9928241,331473.598285385,6874478.9928241,330473.598,6873478.993,407.030
"1398",330473.598285385,6872478.9928241,331473.598285385,6873478.9928241,330473.598,6872478.993,422.805
"1399",330473.598285385,6871478.9928241,331473.598285385,6872478.9928241,330473.598,6871478.993,457.753
"1400",330473.598285385,6870478.9928241,331473.598285385,6871478.9928241,330473.598,6870478.993,457.322
"1401",330473.598285385,6869478.9928241,331473.598285385,6870478.9928241,330473.598,6869478.993,496.328
"1402",330473.598285385,6868478.9928241,331473.598285385,6869478.9928241,330473.598,6868478.993,500.050
"1403",330473.598285385,6867478.9928241,331473.598285385,6868478.9928241,330473.598,6867478.993,530.644
"1404",330473.598285385,6866478.9928241,331473.598285385,6867478.9928241,330473.598,6866478.993,568.656
"1405",330473.598285385,6865478.9928241,331473.598285385,6866478.9928241,330473.598,6865478.993,548.557
"1406",330473.598285385,6864478.9928241,331473.598285385,6865478.9928241,330473.598,6864478.993,524.726
"1407",330473.598285385,6863478.9928241,331473.598285385,6864478.9928241,330473.598,6863478.993,537.626
"1408",330473.598285385,6862478.9928241,331473.598285385,6863478.9928241,330473.598,6862478.993,552.153
"1409",330473.598285385,6861478.9928241,331473.598285385,6862478.9928241,330473.598,6861478.993,567.404
"1410",330473.598285385,6860478.9928241,331473.598285385,6861478.9928241,330473.598,6860478.993,580.080
"1411",330473.598285385,6859478.9928241,331473.598285385,6860478.9928241,330473.598,6859478.993,604.493
"1412",330473.598285385,6858478.9928241,331473.598285385,6859478.9928241,330473.598,6858478.993,616.494
"1413",330473.598285385,6857478.9928241,331473.598285385,6858478.9928241,330473.598,6857478.993,631.009
"1414",330473.598285385,6856478.9928241,331473.598285385,6857478.9928241,330473.598,6856478.993,637.714
"1415",330473.598285385,6855478.9928241,331473.598285385,6856478.9928241,330473.598,6855478.993,643.831
"1416",330473.598285385,6854478.9928241,331473.598285385,6855478.9928241,330473.598,6854478.993,641.391
"1417",330473.598285385,6853478.9928241,331473.598285385,6854478.9928241,330473.598,6853478.993,640.235
"1418",330473.598285385,6852478.9928241,331473.598285385,6853478.9928241,330473.598,6852478.993,637.578
"1419",330473.598285385,6851478.9928241,331473.598285385,6852478.9928241,330473.598,6851478.993,672.052
"1420",330473.598285385,6850478.9928241,331473.598285385,6851478.9928241,330473.598,6850478.993,676.125
"1421",330473.598285385,6849478.9928241,331473.598285385,6850478.9928241,330473.598,6849478.993,600.994
"1422",330473.598285385,6848478.9928241,331473.598285385,6849478.9928241,330473.598,6848478.993,590.701
"1423",330473.598285385,6847478.9928241,331473.598285385,6848478.9928241,330473.598,6847478.993,577.003
"1424",330473.598285385,6846478.9928241,331473.598285385,6847478.9928241,330473.598,6846478.993,567.822
"1425",330473.598285385,6845478.9928241,331473.598285385,6846478.9928241,330473.598,6845478.993,565.904
"1431",331473.598285385,6881478.9928241,332473.598285385,6882478.9928241,331473.598,6881478.993,365.639
"1432",331473.598285385,6880478.9928241,332473.598285385,6881478.9928241,331473.598,6880478.993,367.015
"1433",331473.598285385,6879478.9928241,332473.598285385,6880478.9928241,331473.598,6879478.993,358.964
"1434",331473.598285385,6878478.9928241,332473.598285385,6879478.9928241,331473.598,6878478.993,381.842
"1435",331473.598285385,6877478.9928241,332473.598285385,6878478.9928241,331473.598,6877478.993,391.968
"1436",331473.598285385,6876478.9928241,332473.598285385,6877478.9928241,331473.598,6876478.993,400.977
"1437",331473.598285385,6875478.9928241,332473.598285385,6876478.9928241,331473.598,6875478.993,405.345
"1438",331473.598285385,6874478.9928241,332473.598285385,6875478.9928241,331473.598,6874478.993,406.791
"1439",331473.598285385,6873478.9928241,332473.598285385,6874478.9928241,331473.598,6873478.993,409.197
"1440",331473.598285385,6872478.9928241,332473.598285385,6873478.9928241,331473.598,6872478.993,447.496
"1441",331473.598285385,6871478.9928241,332473.598285385,6872478.9928241,331473.598,6871478.993,475.181
"1442",331473.598285385,6870478.9928241,332473.598285385,6871478.9928241,331473.598,6870478.993,461.813
"1443",331473.598285385,6869478.9928241,332473.598285385,6870478.9928241,331473.598,6869478.993,465.436
"1444",331473.598285385,6868478.9928241,332473.598285385,6869478.9928241,331473.598,6868478.993,484.789
"1445",331473.598285385,6867478.9928241,332473.598285385,6868478.9928241,331473.598,6867478.993,498.329
"1446",331473.598285385,6866478.9928241,332473.598285385,6867478.9928241,331473.598,6866478.993,523.650
"1447",331473.598285385,6865478.9928241,332473.598285385,6866478.9928241,331473.598,6865478.993,533.716
"1448",331473.598285385,6864478.9928241,332473.598285385,6865478.9928241,331473.598,6864478.993,522.974
"1449",331473.598285385,6863478.9928241,332473.598285385,6864478.9928241,331473.598,6863478.993,538.448
"1450",331473.598285385,6862478.9928241,332473.598285385,6863478.9928241,331473.598,6862478.993,556.506
"1451",331473.598285385,6861478.9928241,332473.598285385,6862478.9928241,331473.598,6861478.993,572.947
"1452",331473.598285385,6860478.9928241,332473.598285385,6861478.9928241,331473.598,6860478.993,589.595
"1453",331473.598285385,6859478.9928241,332473.598285385,6860478.9928241,331473.598,6859478.993,603.082
"1454",331473.598285385,6858478.9928241,332473.598285385,6859478.9928241,331473.598,6858478.993,616.884
"1455",331473.598285385,6857478.9928241,332473.598285385,6858478.9928241,331473.598,6857478.993,643.344
"1456",331473.598285385,6856478.9928241,332473.598285385,6857478.9928241,331473.598,6856478.993,653.926
"1457",331473.598285385,6855478.9928241,332473.598285385,6856478.9928241,331473.598,6855478.993,661.723
"1458",331473.598285385,6854478.9928241,332473.598285385,6855478.9928241,331473.598,6854478.993,661.754
"1459",331473.598285385,6853478.9928241,332473.598285385,6854478.9928241,331473.598,6853478.993,651.561
"1460",331473.598285385,6852478.9928241,332473.598285385,6853478.9928241,331473.598,6852478.993,656.624
"1461",331473.598285385,6851478.9928241,332473.598285385,6852478.9928241,331473.598,6851478.993,645.732
"1462",331473.598285385,6850478.9928241,332473.598285385,6851478.9928241,331473.598,6850478.993,636.914
"1463",331473.598285385,6849478.9928241,332473.598285385,6850478.9928241,331473.598,6849478.993,625.754
"1464",331473.598285385,6848478.9928241,332473.598285385,6849478.9928241,331473.598,6848478.993,621.448
"1465",331473.598285385,6847478.9928241,332473.598285385,6848478.9928241,331473.598,6847478.993,606.080
"1466",331473.598285385,6846478.9928241,332473.598285385,6847478.9928241,331473.598,6846478.993,598.072
"1467",331473.598285385,6845478.9928241,332473.598285385,6846478.9928241,331473.598,6845478.993,587.935
"1473",332473.598285385,6881478.9928241,333473.598285385,6882478.9928241,332473.598,6881478.993,381.392
"1474",332473.598285385,6880478.9928241,333473.598285385,6881478.9928241,332473.598,6880478.993,381.811
"1475",332473.598285385,6879478.9928241,333473.598285385,6880478.9928241,332473.598,6879478.993,371.173
"1476",332473.598285385,6878478.9928241,333473.598285385,6879478.9928241,332473.598,6878478.993,391.669
"1477",332473.598285385,6877478.9928241,333473.598285385,6878478.9928241,332473.598,6877478.993,400.697
"1478",332473.598285385,6876478.9928241,333473.598285385,6877478.9928241,332473.598,6876478.993,412.244
"1479",332473.598285385,6875478.9928241,333473.598285385,6876478.9928241,332473.598,6875478.993,416.476
"1480",332473.598285385,6874478.9928241,333473.598285385,6875478.9928241,332473.598,6874478.993,414.973
"1481",332473.598285385,6873478.9928241,333473.598285385,6874478.9928241,332473.598,6873478.993,427.764
"1482",332473.598285385,6872478.9928241,333473.598285385,6873478.9928241,332473.598,6872478.993,451.750
"1483",332473.598285385,6871478.9928241,333473.598285385,6872478.9928241,332473.598,6871478.993,448.093
"1484",332473.598285385,6870478.9928241,333473.598285385,6871478.9928241,332473.598,6870478.993,456.716
"1485",332473.598285385,6869478.9928241,333473.598285385,6870478.9928241,332473.598,6869478.993,464.923
"1486",332473.598285385,6868478.9928241,333473.598285385,6869478.9928241,332473.598,6868478.993,475.004
"1487",332473.598285385,6867478.9928241,333473.598285385,6868478.9928241,332473.598,6867478.993,485.794
"1488",332473.598285385,6866478.9928241,333473.598285385,6867478.9928241,332473.598,6866478.993,513.515
"1489",332473.598285385,6865478.9928241,333473.598285385,6866478.9928241,332473.598,6865478.993,509.885
"1490",332473.598285385,6864478.9928241,333473.598285385,6865478.9928241,332473.598,6864478.993,523.170
"1491",332473.598285385,6863478.9928241,333473.598285385,6864478.9928241,332473.598,6863478.993,542.352
"1492",332473.598285385,6862478.9928241,333473.598285385,6863478.9928241,332473.598,6862478.993,560.421
"1493",332473.598285385,6861478.9928241,333473.598285385,6862478.9928241,332473.598,6861478.993,581.385
"1494",332473.598285385,6860478.9928241,333473.598285385,6861478.9928241,332473.598,6860478.993,596.374
"1495",332473.598285385,6859478.9928241,333473.598285385,6860478.9928241,332473.598,6859478.993,612.868
"1496",332473.598285385,6858478.9928241,333473.598285385,6859478.9928241,332473.598,6858478.993,631.087
"1497",332473.598285385,6857478.9928241,333473.598285385,6858478.9928241,332473.598,6857478.993,645.935
"1498",332473.598285385,6856478.9928241,333473.598285385,6857478.9928241,332473.598,6856478.993,665.963
"1499",332473.598285385,6855478.9928241,333473.598285385,6856478.9928241,332473.598,6855478.993,678.730
"1500",332473.598285385,6854478.9928241,333473.598285385,6855478.9928241,332473.598,6854478.993,680.823
"1501",332473.598285385,6853478.9928241,333473.598285385,6854478.9928241,332473.598,6853478.993,675.096
"1502",332473.598285385,6852478.9928241,333473.598285385,6853478.9928241,332473.598,6852478.993,673.818
"1503",332473.598285385,6851478.9928241,333473.598285385,6852478.9928241,332473.598,6851478.993,668.132
"1504",332473.598285385,6850478.9928241,333473.598285385,6851478.9928241,332473.598,6850478.993,667.023
"1505",332473.598285385,6849478.9928241,333473.598285385,6850478.9928241,332473.598,6849478.993,659.984
"1506",332473.598285385,6848478.9928241,333473.598285385,6849478.9928241,332473.598,6848478.993,647.527
"1507",332473.598285385,6847478.9928241,333473.598285385,6848478.9928241,332473.598,6847478.993,640.339
"1508",332473.598285385,6846478.9928241,333473.598285385,6847478.9928241,332473.598,6846478.993,627.725
